pickup date,pickup time,dropoff date,dropoff time,CATEGORY,PURPOSE,Pickup Location,Dropoff Location,trip duration (min),trip_distance (km)
2016-08-19 00:00:00,1899-12-30 08:54:00,2016-08-19 00:00:00,1899-12-30 09:07:00,Business,Temporary Site,Noorpur Shahan,Islamabad,13,5.310822
2016-08-19 00:00:00,1899-12-30 09:27:00,2016-08-19 00:00:00,1899-12-30 09:47:00,Business,Temporary Site,Islamabad,R?walpindi,20,10.46071
2016-08-19 00:00:00,1899-12-30 10:57:00,2016-08-19 00:00:00,1899-12-30 11:06:00,Business,Temporary Site,R?walpindi,Unknown Location,9,3.21868
2016-08-19 00:00:00,1899-12-30 12:07:00,2016-08-19 00:00:00,1899-12-30 12:24:00,Business,Temporary Site,Unknown Location,Islamabad,17,9.173238
2016-08-19 00:00:00,1899-12-30 15:51:00,2016-08-19 00:00:00,1899-12-30 16:06:00,Business,Temporary Site,Islamabad,Islamabad,15,5.149888000000001
2016-08-19 00:00:00,1899-12-30 17:12:00,2016-08-19 00:00:00,1899-12-30 17:52:00,Business,Temporary Site,Islamabad,Unknown Location,40,20.11675
2016-08-21 00:00:00,1899-12-30 10:00:00,2016-08-21 00:00:00,1899-12-30 10:29:00,Business,Airport/Travel,Unknown Location,Unknown Location,29,12.230984
2016-08-21 00:00:00,1899-12-30 14:05:00,2016-08-21 00:00:00,1899-12-30 14:34:00,Business,Airport/Travel,Unknown Location,Unknown Location,29,12.391918
2016-08-21 00:00:00,1899-12-30 16:30:00,2016-08-21 00:00:00,1899-12-30 17:02:00,Business,Airport/Travel,Unknown Location,Islamabad,32,19.633948
2016-08-21 00:00:00,1899-12-30 18:10:00,2016-08-21 00:00:00,1899-12-30 18:17:00,Business,Airport/Travel,Islamabad,Islamabad,7,2.2530759999999996
2016-08-21 00:00:00,1899-12-30 18:48:00,2016-08-21 00:00:00,1899-12-30 19:24:00,Business,Airport/Travel,Islamabad,Unknown Location,36,32.508668
2016-08-22 00:00:00,1899-12-30 10:00:00,2016-08-22 00:00:00,1899-12-30 10:44:00,Business,Airport/Travel,Unknown Location,Islamabad,44,15.771532
2016-08-22 00:00:00,1899-12-30 11:07:00,2016-08-22 00:00:00,1899-12-30 11:23:00,Business,Airport/Travel,Islamabad,Unknown Location,16,10.138842
2016-08-22 00:00:00,1899-12-30 12:36:00,2016-08-22 00:00:00,1899-12-30 12:49:00,Business,Airport/Travel,Unknown Location,Islamabad,13,7.885766
2016-08-22 00:00:00,1899-12-30 13:02:00,2016-08-22 00:00:00,1899-12-30 13:11:00,Business,Airport/Travel,Islamabad,Islamabad,9,2.41401
2016-08-22 00:00:00,1899-12-30 14:07:00,2016-08-22 00:00:00,1899-12-30 14:31:00,Business,Airport/Travel,Islamabad,Unknown Location,24,17.541806
2016-08-22 00:00:00,1899-12-30 15:14:00,2016-08-22 00:00:00,1899-12-30 15:49:00,Business,Airport/Travel,Unknown Location,Unknown Location,35,30.57746
2016-08-22 00:00:00,1899-12-30 15:59:00,2016-08-22 00:00:00,1899-12-30 17:16:00,Business,Airport/Travel,Unknown Location,Unknown Location,77,30.57746
2016-08-22 00:00:00,1899-12-30 19:58:00,2016-08-22 00:00:00,1899-12-30 20:50:00,Business,Airport/Travel,Unknown Location,R?walpindi,52,12.713786
2016-08-22 00:00:00,1899-12-30 20:53:00,2016-08-22 00:00:00,1899-12-30 21:31:00,Business,Airport/Travel,R?walpindi,R?walpindi,38,6.598293999999999
2016-08-22 00:00:00,1899-12-30 22:31:00,2016-08-22 00:00:00,1899-12-30 23:00:00,Business,Airport/Travel,R?walpindi,Unknown Location,29,30.094658
2016-08-23 00:00:00,1899-12-30 08:10:00,2016-08-23 00:00:00,1899-12-30 08:25:00,Business,Airport/Travel,Unknown Location,Noorpur Shahan,15,14.001257999999998
2016-08-23 00:00:00,1899-12-30 09:35:00,2016-08-23 00:00:00,1899-12-30 10:09:00,Business,Airport/Travel,Noorpur Shahan,Unknown Location,34,12.07005
2016-08-23 00:00:00,1899-12-30 12:59:00,2016-08-23 00:00:00,1899-12-30 13:15:00,Business,Airport/Travel,Unknown Location,Noorpur Shahan,16,12.391918
2016-08-23 00:00:00,1899-12-30 13:19:00,2016-08-23 00:00:00,1899-12-30 13:30:00,Business,Airport/Travel,Noorpur Shahan,Islamabad,11,7.0810960000000005
2016-08-23 00:00:00,1899-12-30 13:49:00,2016-08-23 00:00:00,1899-12-30 14:04:00,Business,Airport/Travel,Islamabad,Unknown Location,15,8.0467
2016-08-23 00:00:00,1899-12-30 15:07:00,2016-08-23 00:00:00,1899-12-30 15:12:00,Business,Airport/Travel,Unknown Location,Unknown Location,5,3.057746
2016-08-23 00:00:00,1899-12-30 15:15:00,2016-08-23 00:00:00,1899-12-30 17:16:00,Business,Airport/Travel,Unknown Location,Unknown Location,121,12.713786
2016-08-23 00:00:00,1899-12-30 17:42:00,2016-08-23 00:00:00,1899-12-30 18:31:00,Business,Airport/Travel,Unknown Location,Unknown Location,49,28.485318
2016-08-24 00:00:00,1899-12-30 12:05:00,2016-08-24 00:00:00,1899-12-30 12:56:00,Business,Airport/Travel,Unknown Location,Unknown Location,51,40.555368
2016-08-24 00:00:00,1899-12-30 13:01:00,2016-08-24 00:00:00,1899-12-30 15:25:00,Business,Airport/Travel,Unknown Location,Unknown Location,144,154.818508
2016-08-25 00:00:00,1899-12-30 15:17:00,2016-08-25 00:00:00,1899-12-30 16:22:00,Business,Airport/Travel,Unknown Location,Unknown Location,65,56.3269
2016-08-25 00:00:00,1899-12-30 16:36:00,2016-08-25 00:00:00,1899-12-30 16:56:00,Business,Airport/Travel,Unknown Location,Unknown Location,20,8.85137
2016-08-25 00:00:00,1899-12-30 17:19:00,2016-08-25 00:00:00,1899-12-30 19:20:00,Business,Airport/Travel,Unknown Location,Unknown Location,121,81.110736
2016-08-25 00:00:00,1899-12-30 19:25:00,2016-08-25 00:00:00,1899-12-30 19:57:00,Business,Airport/Travel,Unknown Location,Lahore,32,14.805927999999998
2016-08-25 00:00:00,1899-12-30 22:58:00,2016-08-25 00:00:00,1899-12-30 23:16:00,Business,Airport/Travel,Lahore,Unknown Location,18,11.748182
2016-08-26 00:00:00,1899-12-30 09:06:00,2016-08-26 00:00:00,1899-12-30 09:20:00,Business,Airport/Travel,Unknown Location,Unknown Location,14,8.0467
2016-08-26 00:00:00,1899-12-30 11:14:00,2016-08-26 00:00:00,1899-12-30 11:26:00,Business,Airport/Travel,Unknown Location,Unknown Location,12,6.115492
2016-08-26 00:00:00,1899-12-30 12:10:00,2016-08-26 00:00:00,1899-12-30 12:20:00,Business,Airport/Travel,Unknown Location,Lahore,10,6.276426
2016-08-26 00:00:00,1899-12-30 14:10:00,2016-08-26 00:00:00,1899-12-30 14:33:00,Business,Airport/Travel,Lahore,Lahore,23,11.909116000000001
2016-08-26 00:00:00,1899-12-30 15:23:00,2016-08-26 00:00:00,1899-12-30 15:35:00,Business,Airport/Travel,Lahore,Lahore,12,2.41401
2016-08-26 00:00:00,1899-12-30 15:59:00,2016-08-26 00:00:00,1899-12-30 16:24:00,Business,Airport/Travel,Lahore,Unknown Location,25,12.713786
2016-08-26 00:00:00,1899-12-30 16:55:00,2016-08-26 00:00:00,1899-12-30 17:12:00,Business,Airport/Travel,Unknown Location,Lahore,17,4.667085999999999
2016-08-26 00:00:00,1899-12-30 18:42:00,2016-08-26 00:00:00,1899-12-30 18:56:00,Business,Airport/Travel,Lahore,Lahore,14,5.471756
2016-08-26 00:00:00,1899-12-30 19:31:00,2016-08-26 00:00:00,1899-12-30 19:54:00,Business,Airport/Travel,Lahore,Lahore,23,6.115492
2016-08-26 00:00:00,1899-12-30 20:06:00,2016-08-26 00:00:00,1899-12-30 20:16:00,Business,Airport/Travel,Lahore,Unknown Location,10,9.495106
2016-08-27 00:00:00,1899-12-30 09:34:00,2016-08-27 00:00:00,1899-12-30 10:11:00,Business,Airport/Travel,Unknown Location,Lahore,37,15.449663999999999
2016-08-27 00:00:00,1899-12-30 11:47:00,2016-08-27 00:00:00,1899-12-30 12:06:00,Business,Airport/Travel,Lahore,Lahore,19,11.26538
2016-08-27 00:00:00,1899-12-30 12:12:00,2016-08-27 00:00:00,1899-12-30 12:17:00,Business,Airport/Travel,Lahore,Lahore,5,1.448406
2016-08-27 00:00:00,1899-12-30 14:01:00,2016-08-27 00:00:00,1899-12-30 15:44:00,Business,Airport/Travel,Lahore,Unknown Location,103,139.368844
2016-08-27 00:00:00,1899-12-30 16:15:00,2016-08-27 00:00:00,1899-12-30 19:13:00,Business,Airport/Travel,Unknown Location,Unknown Location,178,252.505446
2016-08-28 00:00:00,1899-12-30 09:57:00,2016-08-28 00:00:00,1899-12-30 10:18:00,Business,Airport/Travel,Unknown Location,Noorpur Shahan,21,16.254334
2016-08-28 00:00:00,1899-12-30 16:39:00,2016-08-28 00:00:00,1899-12-30 16:55:00,Business,Airport/Travel,Noorpur Shahan,Islamabad,16,9.977908000000001
2016-08-28 00:00:00,1899-12-30 17:37:00,2016-08-28 00:00:00,1899-12-30 17:55:00,Business,Airport/Travel,Islamabad,Islamabad,18,8.529501999999999
2016-08-28 00:00:00,1899-12-30 21:15:00,2016-08-28 00:00:00,1899-12-30 21:59:00,Business,Airport/Travel,Islamabad,Unknown Location,44,19.473014
2016-08-29 00:00:00,1899-12-30 12:02:00,2016-08-29 00:00:00,1899-12-30 12:31:00,Business,Airport/Travel,Unknown Location,Islamabad,29,17.380872
2016-08-29 00:00:00,1899-12-30 13:38:00,2016-08-29 00:00:00,1899-12-30 13:48:00,Business,Airport/Travel,Islamabad,Islamabad,10,6.9201619999999995
2016-08-29 00:00:00,1899-12-30 14:31:00,2016-08-29 00:00:00,1899-12-30 14:41:00,Business,Airport/Travel,Islamabad,Islamabad,10,4.02335
2016-08-29 00:00:00,1899-12-30 14:49:00,2016-08-29 00:00:00,1899-12-30 15:04:00,Business,Temporary Site,Islamabad,Unknown Location,15,9.173238
2016-08-29 00:00:00,1899-12-30 15:49:00,2016-08-29 00:00:00,1899-12-30 15:59:00,Business,Temporary Site,Unknown Location,Islamabad,10,4.506151999999999
2016-08-29 00:00:00,1899-12-30 16:06:00,2016-08-29 00:00:00,1899-12-30 16:21:00,Business,Temporary Site,Islamabad,Unknown Location,15,6.43736
2016-08-29 00:00:00,1899-12-30 17:24:00,2016-08-29 00:00:00,1899-12-30 17:41:00,Business,Temporary Site,Unknown Location,Islamabad,17,8.85137
2016-08-29 00:00:00,1899-12-30 18:27:00,2016-08-29 00:00:00,1899-12-30 18:36:00,Business,Temporary Site,Islamabad,Islamabad,9,4.184284
2016-08-30 00:00:00,1899-12-30 11:53:00,2016-08-30 00:00:00,1899-12-30 12:05:00,Business,Temporary Site,Unknown Location,Unknown Location,12,3.379614
2016-08-30 00:00:00,1899-12-30 12:46:00,2016-08-30 00:00:00,1899-12-30 13:09:00,Business,Temporary Site,Unknown Location,Islamabad,23,14.162192000000001
2016-08-30 00:00:00,1899-12-30 13:25:00,2016-08-30 00:00:00,1899-12-30 13:46:00,Business,Temporary Site,Islamabad,Islamabad,21,7.0810960000000005
2016-08-30 00:00:00,1899-12-30 14:00:00,2016-08-30 00:00:00,1899-12-30 14:20:00,Business,Temporary Site,Islamabad,Unknown Location,20,8.529501999999999
2016-08-30 00:00:00,1899-12-30 17:27:00,2016-08-30 00:00:00,1899-12-30 18:09:00,Business,Temporary Site,Unknown Location,Unknown Location,42,20.92142
2016-09-01 00:00:00,1899-12-30 11:51:00,2016-09-01 00:00:00,1899-12-30 12:24:00,Business,Temporary Site,Unknown Location,Islamabad,33,20.92142
2016-09-01 00:00:00,1899-12-30 17:21:00,2016-09-01 00:00:00,1899-12-30 17:36:00,Business,Temporary Site,Islamabad,Unknown Location,15,17.059003999999998
2016-09-01 00:00:00,1899-12-30 18:49:00,2016-09-01 00:00:00,1899-12-30 19:08:00,Business,Temporary Site,Unknown Location,Unknown Location,19,3.5405480000000003
2016-09-02 00:00:00,1899-12-30 11:37:00,2016-09-02 00:00:00,1899-12-30 12:24:00,Business,Temporary Site,Unknown Location,Islamabad,47,14.805927999999998
2016-09-02 00:00:00,1899-12-30 18:56:00,2016-09-02 00:00:00,1899-12-30 19:37:00,Business,Temporary Site,Unknown Location,Unknown Location,41,20.760486
2016-09-05 00:00:00,1899-12-30 10:25:00,2016-09-05 00:00:00,1899-12-30 10:44:00,Business,Temporary Site,Unknown Location,R?walpindi,19,27.680647999999998
2016-09-06 00:00:00,1899-12-30 17:49:00,2016-09-06 00:00:00,1899-12-30 17:49:00,Business,Temporary Site,Unknown Location,Unknown Location,0,111.20539399999998
2016-09-10 00:00:00,1899-12-30 10:28:00,2016-09-10 00:00:00,1899-12-30 10:45:00,Business,Temporary Site,Unknown Location,Unknown Location,17,4.506151999999999
2016-09-11 00:00:00,1899-12-30 09:51:00,2016-09-11 00:00:00,1899-12-30 09:55:00,Business,Temporary Site,Unknown Location,Unknown Location,4,13.840323999999999
2016-09-11 00:00:00,1899-12-30 21:40:00,2016-09-11 00:00:00,1899-12-30 21:42:00,Business,Temporary Site,Unknown Location,Unknown Location,2,15.771532
2016-09-12 00:00:00,1899-12-30 08:07:00,2016-09-12 00:00:00,1899-12-30 08:12:00,Business,Temporary Site,Unknown Location,Unknown Location,5,5.793624
2016-09-12 00:00:00,1899-12-30 11:15:00,2016-09-12 00:00:00,1899-12-30 11:24:00,Business,Temporary Site,Unknown Location,Unknown Location,9,2.735878
2016-09-12 00:00:00,1899-12-30 13:04:00,2016-09-12 00:00:00,1899-12-30 13:44:00,Business,Temporary Site,Unknown Location,Unknown Location,40,18.50741
2016-09-13 00:00:00,1899-12-30 16:56:00,2016-09-13 00:00:00,1899-12-30 17:02:00,Business,Temporary Site,Unknown Location,Unknown Location,6,1.1265379999999998
2016-09-14 00:00:00,1899-12-30 11:55:00,2016-09-14 00:00:00,1899-12-30 11:59:00,Business,Temporary Site,Unknown Location,Unknown Location,4,1.1265379999999998
2016-09-15 00:00:00,1899-12-30 20:33:00,2016-09-15 00:00:00,1899-12-30 20:38:00,Business,Temporary Site,Unknown Location,Unknown Location,5,1.448406
2016-09-16 00:00:00,1899-12-30 07:08:00,2016-09-16 00:00:00,1899-12-30 07:08:00,Business,Temporary Site,Unknown Location,Unknown Location,0,2.5749440000000003
2016-09-18 00:00:00,1899-12-30 18:07:00,2016-09-18 00:00:00,1899-12-30 18:11:00,Business,Temporary Site,Unknown Location,Unknown Location,4,15.127796
2016-09-19 00:00:00,1899-12-30 06:18:00,2016-09-19 00:00:00,1899-12-30 06:49:00,Business,Temporary Site,R?walpindi,Unknown Location,31,29.289987999999997
2016-09-19 00:00:00,1899-12-30 14:40:00,2016-09-19 00:00:00,1899-12-30 14:56:00,Business,Temporary Site,Unknown Location,Islamabad,16,16.89807
2016-09-19 00:00:00,1899-12-30 16:23:00,2016-09-19 00:00:00,1899-12-30 16:31:00,Business,Temporary Site,Islamabad,Unknown Location,8,9.173238
2016-09-19 00:00:00,1899-12-30 17:36:00,2016-09-19 00:00:00,1899-12-30 18:20:00,Business,Temporary Site,Unknown Location,Unknown Location,44,28.96812
2016-09-19 00:00:00,1899-12-30 19:10:00,2016-09-19 00:00:00,1899-12-30 19:49:00,Business,Temporary Site,Unknown Location,Islamabad,39,29.450922000000002
2016-09-20 00:00:00,1899-12-30 11:29:00,2016-09-20 00:00:00,1899-12-30 11:48:00,Business,Temporary Site,Islamabad,Unknown Location,19,26.55411
2016-09-20 00:00:00,1899-12-30 20:47:00,2016-09-20 00:00:00,1899-12-30 22:47:00,Business,Temporary Site,Unknown Location,R?walpindi,120,15.449663999999999
2016-09-23 00:00:00,1899-12-30 13:15:00,2016-09-23 00:00:00,1899-12-30 13:40:00,Business,Temporary Site,Karachi,Karachi,25,4.667085999999999
2016-09-24 00:00:00,1899-12-30 14:34:00,2016-09-24 00:00:00,1899-12-30 15:15:00,Business,Temporary Site,Karachi,Unknown Location,41,13.196587999999998
2016-09-24 00:00:00,1899-12-30 20:29:00,2016-09-24 00:00:00,1899-12-30 20:33:00,Business,Temporary Site,Unknown Location,Unknown Location,4,3.8624159999999996
2016-09-27 00:00:00,1899-12-30 08:33:00,2016-09-27 00:00:00,1899-12-30 08:35:00,Business,Temporary Site,Unknown Location,Unknown Location,2,9.334171999999999
2016-09-27 00:00:00,1899-12-30 13:21:00,2016-09-27 00:00:00,1899-12-30 14:43:00,Business,Temporary Site,Lahore,Lahore,82,15.771532
2016-09-27 00:00:00,1899-12-30 19:14:00,2016-09-27 00:00:00,1899-12-30 20:34:00,Business,Temporary Site,Lahore,Unknown Location,80,11.748182
2016-09-27 00:00:00,1899-12-30 21:01:00,2016-09-28 00:00:00,1899-12-30 02:37:00,Business,Temporary Site,Unknown Location,Unknown Location,336,314.786904
2016-09-28 00:00:00,1899-12-30 17:21:00,2016-09-28 00:00:00,1899-12-30 19:36:00,Business,Temporary Site,Islamabad,Unknown Location,135,32.99147
2016-09-29 00:00:00,1899-12-30 16:13:00,2016-09-29 00:00:00,1899-12-30 18:47:00,Business,Temporary Site,Unknown Location,Islamabad,154,20.277684
2016-09-30 00:00:00,1899-12-30 17:39:00,2016-09-30 00:00:00,1899-12-30 20:20:00,Business,Temporary Site,Islamabad,Islamabad,161,60.672118000000005
2016-09-30 00:00:00,1899-12-30 20:59:00,2016-09-30 00:00:00,1899-12-30 22:34:00,Business,Temporary Site,Islamabad,Unknown Location,95,26.875978
2016-10-03 00:00:00,1899-12-30 17:09:00,2016-10-03 00:00:00,1899-12-30 17:12:00,Business,Temporary Site,Unknown Location,Islamabad,3,16.89807
2016-10-03 00:00:00,1899-12-30 18:17:00,2016-10-03 00:00:00,1899-12-30 18:34:00,Business,Temporary Site,Islamabad,Islamabad,17,4.506151999999999
2016-10-03 00:00:00,1899-12-30 18:51:00,2016-10-03 00:00:00,1899-12-30 19:01:00,Business,Temporary Site,Islamabad,Islamabad,10,2.5749440000000003
2016-10-03 00:00:00,1899-12-30 22:04:00,2016-10-03 00:00:00,1899-12-30 22:33:00,Business,Temporary Site,Islamabad,Unknown Location,29,20.438617999999998
2016-10-04 00:00:00,1899-12-30 09:50:00,2016-10-04 00:00:00,1899-12-30 10:52:00,Business,Temporary Site,Unknown Location,Unknown Location,62,46.027124
2016-10-04 00:00:00,1899-12-30 12:17:00,2016-10-04 00:00:00,1899-12-30 12:18:00,Business,Temporary Site,Unknown Location,Unknown Location,1,24.301033999999998
2016-10-06 00:00:00,1899-12-30 08:49:00,2016-10-06 00:00:00,1899-12-30 11:36:00,Business,Temporary Site,Unknown Location,R?walpindi,167,28.807185999999998
2016-10-06 00:00:00,1899-12-30 17:23:00,2016-10-06 00:00:00,1899-12-30 17:40:00,Business,Temporary Site,R?walpindi,Unknown Location,17,181.211684
2016-10-06 00:00:00,1899-12-30 18:37:00,2016-10-06 00:00:00,1899-12-30 18:39:00,Business,Temporary Site,Unknown Location,Unknown Location,2,29.611855999999996
2016-10-06 00:00:00,1899-12-30 19:46:00,2016-10-06 00:00:00,1899-12-30 20:26:00,Business,Temporary Site,Unknown Location,Unknown Location,40,22.208892000000002
2016-10-07 00:00:00,1899-12-30 10:56:00,2016-10-07 00:00:00,1899-12-30 10:59:00,Business,Temporary Site,Unknown Location,Lahore,3,53.430088000000005
2016-10-07 00:00:00,1899-12-30 11:27:00,2016-10-07 00:00:00,1899-12-30 11:50:00,Business,Temporary Site,Lahore,Lahore,23,4.184284
2016-10-07 00:00:00,1899-12-30 13:52:00,2016-10-07 00:00:00,1899-12-30 14:08:00,Business,Temporary Site,Lahore,Unknown Location,16,9.334171999999999
2016-10-07 00:00:00,1899-12-30 14:29:00,2016-10-07 00:00:00,1899-12-30 15:11:00,Business,Temporary Site,Unknown Location,Lahore,42,13.357522000000001
2016-10-07 00:00:00,1899-12-30 15:47:00,2016-10-07 00:00:00,1899-12-30 16:02:00,Business,Temporary Site,Lahore,Lahore,15,3.8624159999999996
2016-10-07 00:00:00,1899-12-30 18:08:00,2016-10-07 00:00:00,1899-12-30 18:27:00,Business,Temporary Site,Lahore,Lahore,19,4.9889540000000006
2016-10-07 00:00:00,1899-12-30 18:33:00,2016-10-07 00:00:00,1899-12-30 19:01:00,Business,Temporary Site,Lahore,Lahore,28,9.816974
2016-10-08 00:00:00,1899-12-30 15:03:00,2016-10-08 00:00:00,1899-12-30 15:03:00,Business,Temporary Site,Karachi,Karachi,0,5.793624
2016-10-08 00:00:00,1899-12-30 18:15:00,2016-10-08 00:00:00,1899-12-30 18:18:00,Business,Temporary Site,Karachi,Unknown Location,3,12.87472
2016-10-09 00:00:00,1899-12-30 14:04:00,2016-10-09 00:00:00,1899-12-30 14:23:00,Business,Temporary Site,Unknown Location,Unknown Location,19,12.391918
2016-10-10 00:00:00,1899-12-30 17:22:00,2016-10-10 00:00:00,1899-12-30 17:28:00,Business,Temporary Site,Islamabad,Islamabad,6,2.735878
2016-10-10 00:00:00,1899-12-30 17:33:00,2016-10-10 00:00:00,1899-12-30 18:13:00,Business,Temporary Site,Islamabad,Unknown Location,40,15.28873
2016-10-11 00:00:00,1899-12-30 01:27:00,2016-10-11 00:00:00,1899-12-30 02:08:00,Business,Meeting,Unknown Location,R?walpindi,41,27.519714
2016-10-12 00:00:00,1899-12-30 19:18:00,2016-10-12 00:00:00,1899-12-30 19:21:00,Business,Meeting,R?walpindi,Unknown Location,3,29.611855999999996
2016-10-13 00:00:00,1899-12-30 11:20:00,2016-10-13 00:00:00,1899-12-30 11:58:00,Business,Meeting,Unknown Location,Islamabad,38,15.771532
2016-10-13 00:00:00,1899-12-30 12:08:00,2016-10-13 00:00:00,1899-12-30 12:14:00,Business,Meeting,Islamabad,Islamabad,6,1.60934
2016-10-13 00:00:00,1899-12-30 13:02:00,2016-10-13 00:00:00,1899-12-30 13:02:00,Business,Meeting,Islamabad,Islamabad,0,1.1265379999999998
2016-10-13 00:00:00,1899-12-30 13:37:00,2016-10-13 00:00:00,1899-12-30 13:46:00,Business,Meeting,Islamabad,Islamabad,9,3.7014819999999995
2016-10-13 00:00:00,1899-12-30 16:08:00,2016-10-13 00:00:00,1899-12-30 16:53:00,Business,Meeting,Islamabad,Unknown Location,45,17.541806
2016-10-14 00:00:00,1899-12-30 08:50:00,2016-10-14 00:00:00,1899-12-30 09:44:00,Business,Meeting,Unknown Location,R?walpindi,54,20.438617999999998
2016-10-14 00:00:00,1899-12-30 10:16:00,2016-10-14 00:00:00,1899-12-30 10:52:00,Business,Meeting,R?walpindi,Unknown Location,36,19.955816000000002
2016-10-14 00:00:00,1899-12-30 15:56:00,2016-10-14 00:00:00,1899-12-30 16:20:00,Business,Meeting,Unknown Location,Unknown Location,24,6.115492
2016-10-14 00:00:00,1899-12-30 23:54:00,2016-10-15 00:00:00,1899-12-30 02:06:00,Business,Meeting,Unknown Location,R?walpindi,132,27.35878
2016-10-15 00:00:00,1899-12-30 22:28:00,2016-10-15 00:00:00,1899-12-30 22:48:00,Business,Meeting,Morrisville,Morrisville,20,9.977908000000001
2016-10-16 00:00:00,1899-12-30 00:01:00,2016-10-16 00:00:00,1899-12-30 00:14:00,Business,Meeting,Morrisville,Cary,13,4.9889540000000006
2016-10-16 00:00:00,1899-12-30 12:52:00,2016-10-16 00:00:00,1899-12-30 13:11:00,Business,Meeting,Cary,Durham,19,16.89807
2016-10-16 00:00:00,1899-12-30 14:40:00,2016-10-16 00:00:00,1899-12-30 15:01:00,Business,Meeting,Durham,Morrisville,21,13.035654
2016-10-16 00:00:00,1899-12-30 15:10:00,2016-10-16 00:00:00,1899-12-30 15:19:00,Business,Meeting,Morrisville,Cary,9,4.9889540000000006
2016-10-16 00:00:00,1899-12-30 19:27:00,2016-10-16 00:00:00,1899-12-30 19:33:00,Business,Meeting,Whitebridge,Parkway,6,3.379614
2016-10-16 00:00:00,1899-12-30 20:30:00,2016-10-16 00:00:00,1899-12-30 20:39:00,Business,Meeting,Cary,Morrisville,9,6.9201619999999995
2016-10-16 00:00:00,1899-12-30 21:34:00,2016-10-16 00:00:00,1899-12-30 21:41:00,Business,Meal/Entertain,Morrisville,Cary,7,4.02335
2016-10-17 00:00:00,1899-12-30 15:19:00,2016-10-17 00:00:00,1899-12-30 15:57:00,Business,Meal/Entertain,Cary,Raleigh,38,33.152404000000004
2016-10-17 00:00:00,1899-12-30 16:29:00,2016-10-17 00:00:00,1899-12-30 17:11:00,Business,Meal/Entertain,Raleigh,Cary,42,28.324384000000002
2016-10-17 00:00:00,1899-12-30 18:02:00,2016-10-17 00:00:00,1899-12-30 18:16:00,Business,Meal/Entertain,Cary,Apex,14,9.012303999999999
2016-10-17 00:00:00,1899-12-30 18:31:00,2016-10-17 00:00:00,1899-12-30 18:45:00,Business,Meal/Entertain,Apex,Apex,14,5.310822
2016-10-17 00:00:00,1899-12-30 19:08:00,2016-10-17 00:00:00,1899-12-30 19:25:00,Business,Meal/Entertain,Apex,Cary,17,8.529501999999999
2016-10-18 00:00:00,1899-12-30 08:12:00,2016-10-18 00:00:00,1899-12-30 08:22:00,Business,Meal/Entertain,Whitebridge,Edgehill Farms,10,5.310822
2016-10-18 00:00:00,1899-12-30 08:53:00,2016-10-18 00:00:00,1899-12-30 09:02:00,Business,Meal/Entertain,Edgehill Farms,Whitebridge,9,5.310822
2016-10-18 00:00:00,1899-12-30 10:41:00,2016-10-18 00:00:00,1899-12-30 11:09:00,Business,Temporary Site,Cary,Morrisville,28,12.713786
2016-10-18 00:00:00,1899-12-30 18:12:00,2016-10-18 00:00:00,1899-12-30 18:33:00,Business,Temporary Site,Oakland,Emeryville,21,20.92142
2016-10-18 00:00:00,1899-12-30 19:03:00,2016-10-18 00:00:00,1899-12-30 19:13:00,Business,Temporary Site,Emeryville,Berkeley,10,4.82802
2016-10-18 00:00:00,1899-12-30 20:31:00,2016-10-18 00:00:00,1899-12-30 20:37:00,Business,Temporary Site,Berkeley,Emeryville,6,4.82802
2016-10-19 00:00:00,1899-12-30 09:33:00,2016-10-19 00:00:00,1899-12-30 09:47:00,Business,Temporary Site,Emeryville,Oakland,14,6.115492
2016-10-19 00:00:00,1899-12-30 09:54:00,2016-10-19 00:00:00,1899-12-30 10:21:00,Business,Temporary Site,Oakland,San Francisco,27,15.28873
2016-10-19 00:00:00,1899-12-30 13:45:00,2016-10-19 00:00:00,1899-12-30 13:56:00,Business,Temporary Site,SOMISSPO,French Quarter,11,2.735878
2016-10-19 00:00:00,1899-12-30 14:02:00,2016-10-19 00:00:00,1899-12-30 14:31:00,Business,Temporary Site,San Francisco,Berkeley,29,17.380872
2016-10-19 00:00:00,1899-12-30 15:44:00,2016-10-19 00:00:00,1899-12-30 16:02:00,Business,Temporary Site,West Berkeley,North Berkeley Hills,18,6.598293999999999
2016-10-19 00:00:00,1899-12-30 16:06:00,2016-10-19 00:00:00,1899-12-30 16:19:00,Business,Temporary Site,North Berkeley Hills,Southside,13,3.5405480000000003
2016-10-19 00:00:00,1899-12-30 16:33:00,2016-10-19 00:00:00,1899-12-30 17:01:00,Business,Temporary Site,Berkeley,Emeryville,28,7.402963999999999
2016-10-20 00:00:00,1899-12-30 11:26:00,2016-10-20 00:00:00,1899-12-30 11:34:00,Business,Temporary Site,Emeryville,Berkeley,8,4.9889540000000006
2016-10-20 00:00:00,1899-12-30 12:19:00,2016-10-20 00:00:00,1899-12-30 13:17:00,Business,Temporary Site,Berkeley,San Jose,58,76.765518
2016-10-20 00:00:00,1899-12-30 20:44:00,2016-10-20 00:00:00,1899-12-30 21:37:00,Business,Temporary Site,San Jose,Emeryville,53,71.77656400000001
2016-10-21 00:00:00,1899-12-30 10:06:00,2016-10-21 00:00:00,1899-12-30 10:21:00,Business,Temporary Site,Emeryville,Oakland,15,21.243288
